standardHomeTeamName,standardAwayTeamName,FTR,datestamp,homeTeamForm,awayTeamForm
WIGAN,WATFORD,D,2006-09-23,5.0,3.0
NEWCASTLE,EVERTON,D,2006-09-24,4.0,9.0
PORTSMOUTH,BOLTON,A,2006-09-25,10.0,8.0
BOLTON,LIVERPOOL,H,2006-09-30,10.0,6.0
CHARLTON,ARSENAL,A,2006-09-30,3.0,10.0
CHELSEA,ASTONVILLA,D,2006-09-30,13.0,9.0
EVERTON,MANCITY,D,2006-09-30,9.0,7.0
SHEFFIELDUNITED,MIDDLESBROUGH,H,2006-09-30,4.0,2.0
BLACKBURN,WIGAN,H,2006-10-01,10.0,5.0
MANUNITED,NEWCASTLE,H,2006-10-01,10.0,4.0
TOTTENHAM,PORTSMOUTH,H,2006-10-01,4.0,9.0
WESTHAM,READING,A,2006-10-01,1.0,10.0
WATFORD,FULHAM,D,2006-10-02,3.0,8.0
ARSENAL,WATFORD,H,2006-10-14,13.0,3.0
ASTONVILLA,TOTTENHAM,D,2006-10-14,7.0,5.0
LIVERPOOL,BLACKBURN,D,2006-10-14,7.0,11.0
MANCITY,SHEFFIELDUNITED,D,2006-10-14,5.0,5.0
MIDDLESBROUGH,EVERTON,H,2006-10-14,5.0,6.0
PORTSMOUTH,WESTHAM,H,2006-10-14,9.0,1.0
READING,CHELSEA,A,2006-10-14,10.0,13.0
WIGAN,MANUNITED,A,2006-10-14,2.0,10.0
NEWCASTLE,BOLTON,A,2006-10-15,4.0,13.0
FULHAM,CHARLTON,H,2006-10-16,8.0,0.0
ASTONVILLA,FULHAM,D,2006-10-21,7.0,6.0
CHARLTON,WATFORD,D,2006-10-21,1.0,4.0
CHELSEA,PORTSMOUTH,H,2006-10-21,13.0,6.0
EVERTON,SHEFFIELDUNITED,H,2006-10-21,6.0,4.0
WIGAN,MANCITY,H,2006-10-21,5.0,5.0
BLACKBURN,BOLTON,A,2006-10-22,10.0,13.0
MANUNITED,LIVERPOOL,H,2006-10-22,10.0,7.0
MIDDLESBROUGH,NEWCASTLE,H,2006-10-22,7.0,1.0
READING,ARSENAL,A,2006-10-22,7.0,15.0
TOTTENHAM,WESTHAM,H,2006-10-22,8.0,0.0
ARSENAL,EVERTON,D,2006-10-28,13.0,6.0
BOLTON,MANUNITED,A,2006-10-28,12.0,13.0
FULHAM,WIGAN,A,2006-10-28,5.0,7.0
LIVERPOOL,ASTONVILLA,H,2006-10-28,7.0,6.0
NEWCASTLE,CHARLTON,D,2006-10-28,2.0,2.0
PORTSMOUTH,READING,H,2006-10-28,6.0,4.0
SHEFFIELDUNITED,CHELSEA,A,2006-10-28,4.0,13.0
WATFORD,TOTTENHAM,D,2006-10-28,4.0,8.0
WESTHAM,BLACKBURN,H,2006-10-29,3.0,7.0
MANCITY,MIDDLESBROUGH,H,2006-10-30,8.0,6.0
BOLTON,WIGAN,A,2006-11-04,9.0,9.0
CHARLTON,MANCITY,H,2006-11-04,5.0,5.0
FULHAM,EVERTON,H,2006-11-04,8.0,5.0
LIVERPOOL,READING,H,2006-11-04,7.0,3.0
MANUNITED,PORTSMOUTH,H,2006-11-04,15.0,6.0
NEWCASTLE,SHEFFIELDUNITED,A,2006-11-04,1.0,7.0
WATFORD,MIDDLESBROUGH,H,2006-11-04,6.0,6.0
ASTONVILLA,BLACKBURN,H,2006-11-05,6.0,4.0
TOTTENHAM,CHELSEA,H,2006-11-05,11.0,10.0
WESTHAM,ARSENAL,H,2006-11-05,6.0,10.0
BLACKBURN,MANUNITED,A,2006-11-11,1.0,15.0
CHELSEA,WATFORD,H,2006-11-11,12.0,5.0
EVERTON,ASTONVILLA,A,2006-11-11,4.0,8.0
MANCITY,NEWCASTLE,D,2006-11-11,5.0,2.0
MIDDLESBROUGH,WESTHAM,H,2006-11-11,9.0,6.0
PORTSMOUTH,FULHAM,D,2006-11-11,7.0,8.0
SHEFFIELDUNITED,BOLTON,D,2006-11-11,5.0,7.0
WIGAN,CHARLTON,H,2006-11-11,12.0,5.0
ARSENAL,LIVERPOOL,H,2006-11-12,10.0,7.0
READING,TOTTENHAM,H,2006-11-12,3.0,8.0
ARSENAL,NEWCASTLE,D,2006-11-18,8.0,3.0
CHELSEA,WESTHAM,H,2006-11-18,12.0,6.0
EVERTON,BOLTON,H,2006-11-18,7.0,4.0
MANCITY,FULHAM,H,2006-11-18,7.0,5.0
MIDDLESBROUGH,LIVERPOOL,D,2006-11-18,7.0,7.0
PORTSMOUTH,WATFORD,H,2006-11-18,7.0,5.0
READING,CHARLTON,H,2006-11-18,6.0,5.0
SHEFFIELDUNITED,MANUNITED,A,2006-11-18,4.0,15.0
BLACKBURN,TOTTENHAM,D,2006-11-19,1.0,8.0
WIGAN,ASTONVILLA,D,2006-11-19,13.0,8.0
ASTONVILLA,MIDDLESBROUGH,D,2006-11-25,8.0,5.0
BOLTON,ARSENAL,H,2006-11-25,4.0,5.0
CHARLTON,EVERTON,D,2006-11-25,5.0,5.0
FULHAM,READING,A,2006-11-25,4.0,9.0
LIVERPOOL,MANCITY,H,2006-11-25,10.0,7.0
WESTHAM,SHEFFIELDUNITED,H,2006-11-25,9.0,4.0
MANUNITED,CHELSEA,D,2006-11-26,13.0,10.0
NEWCASTLE,PORTSMOUTH,H,2006-11-26,6.0,7.0
TOTTENHAM,WIGAN,H,2006-11-26,8.0,10.0
WATFORD,SHEFFIELDUNITED,A,2006-11-28,4.0,7.0
ASTONVILLA,MANCITY,A,2006-11-29,8.0,7.0
BOLTON,CHELSEA,A,2006-11-29,4.0,10.0
FULHAM,ARSENAL,H,2006-11-29,7.0,4.0
LIVERPOOL,PORTSMOUTH,D,2006-11-29,8.0,5.0
MANUNITED,EVERTON,H,2006-11-29,13.0,4.0
ARSENAL,TOTTENHAM,H,2006-12-02,7.0,7.0
BLACKBURN,FULHAM,H,2006-12-02,4.0,4.0
MIDDLESBROUGH,MANUNITED,A,2006-12-02,5.0,13.0
PORTSMOUTH,ASTONVILLA,D,2006-12-02,6.0,6.0
READING,BOLTON,H,2006-12-02,12.0,4.0
SHEFFIELDUNITED,CHARLTON,H,2006-12-02,7.0,4.0
WIGAN,LIVERPOOL,A,2006-12-02,7.0,8.0
EVERTON,WESTHAM,H,2006-12-03,7.0,6.0
MANCITY,WATFORD,D,2006-12-04,8.0,4.0
CHARLTON,BLACKBURN,H,2006-12-05,4.0,4.0
TOTTENHAM,MIDDLESBROUGH,H,2006-12-05,7.0,5.0
NEWCASTLE,READING,H,2006-12-06,8.0,12.0
WESTHAM,WIGAN,A,2006-12-06,3.0,7.0
BLACKBURN,NEWCASTLE,A,2006-12-09,4.0,11.0
BOLTON,WESTHAM,H,2006-12-09,6.0,3.0
LIVERPOOL,FULHAM,H,2006-12-09,11.0,3.0
MANUNITED,MANCITY,H,2006-12-09,13.0,7.0
MIDDLESBROUGH,WIGAN,D,2006-12-09,3.0,5.0
PORTSMOUTH,EVERTON,H,2006-12-09,8.0,7.0
TOTTENHAM,CHARLTON,H,2006-12-09,10.0,4.0
WATFORD,READING,D,2006-12-09,2.0,10.0
CHELSEA,ARSENAL,D,2006-12-10,11.0,5.0
SHEFFIELDUNITED,ASTONVILLA,D,2006-12-11,7.0,4.0
CHELSEA,NEWCASTLE,H,2006-12-13,11.0,10.0
WIGAN,ARSENAL,A,2006-12-13,4.0,7.0
ARSENAL,PORTSMOUTH,D,2006-12-16,8.0,6.0
ASTONVILLA,BOLTON,A,2006-12-16,3.0,9.0
CHARLTON,LIVERPOOL,A,2006-12-16,4.0,13.0
NEWCASTLE,WATFORD,H,2006-12-16,12.0,2.0
READING,BLACKBURN,A,2006-12-16,7.0,7.0
WIGAN,SHEFFIELDUNITED,A,2006-12-16,4.0,10.0
EVERTON,CHELSEA,A,2006-12-17,4.0,11.0
MANCITY,TOTTENHAM,A,2006-12-17,4.0,12.0
WESTHAM,MANUNITED,H,2006-12-17,6.0,10.0
FULHAM,MIDDLESBROUGH,H,2006-12-18,6.0,2.0
ARSENAL,BLACKBURN,H,2006-12-23,11.0,6.0
ASTONVILLA,MANUNITED,A,2006-12-23,2.0,12.0
FULHAM,WESTHAM,D,2006-12-23,7.0,4.0
LIVERPOOL,WATFORD,H,2006-12-23,13.0,2.0
MANCITY,BOLTON,A,2006-12-23,4.0,9.0
MIDDLESBROUGH,CHARLTON,H,2006-12-23,4.0,3.0
NEWCASTLE,TOTTENHAM,H,2006-12-23,12.0,9.0
PORTSMOUTH,SHEFFIELDUNITED,H,2006-12-23,9.0,10.0
READING,EVERTON,A,2006-12-23,4.0,6.0
WIGAN,CHELSEA,A,2006-12-23,4.0,13.0
BLACKBURN,LIVERPOOL,H,2006-12-26,6.0,12.0
BOLTON,NEWCASTLE,H,2006-12-26,12.0,9.0
CHELSEA,READING,D,2006-12-26,11.0,2.0
EVERTON,MIDDLESBROUGH,D,2006-12-26,7.0,5.0
MANUNITED,WIGAN,H,2006-12-26,12.0,1.0
SHEFFIELDUNITED,MANCITY,A,2006-12-26,7.0,4.0
TOTTENHAM,ASTONVILLA,H,2006-12-26,12.0,2.0
WATFORD,ARSENAL,A,2006-12-26,2.0,11.0
WESTHAM,PORTSMOUTH,A,2006-12-26,4.0,11.0
CHARLTON,FULHAM,D,2006-12-27,4.0,5.0
BLACKBURN,MIDDLESBROUGH,H,2006-12-30,9.0,5.0
BOLTON,PORTSMOUTH,H,2006-12-30,15.0,10.0
CHARLTON,ASTONVILLA,H,2006-12-30,4.0,1.0
CHELSEA,FULHAM,D,2006-12-30,11.0,6.0
EVERTON,NEWCASTLE,H,2006-12-30,7.0,6.0
MANUNITED,READING,H,2006-12-30,12.0,2.0
SHEFFIELDUNITED,ARSENAL,H,2006-12-30,7.0,10.0
TOTTENHAM,LIVERPOOL,A,2006-12-30,9.0,12.0
WESTHAM,MANCITY,A,2006-12-30,4.0,6.0
FULHAM,WATFORD,D,2007-01-01,7.0,2.0
LIVERPOOL,BOLTON,H,2007-01-01,12.0,12.0
MANCITY,EVERTON,H,2007-01-01,9.0,7.0
MIDDLESBROUGH,SHEFFIELDUNITED,H,2007-01-01,7.0,6.0
NEWCASTLE,MANUNITED,D,2007-01-01,7.0,10.0
PORTSMOUTH,TOTTENHAM,D,2007-01-01,8.0,7.0
READING,WESTHAM,H,2007-01-01,4.0,4.0
WIGAN,BLACKBURN,A,2007-01-01,0.0,12.0
ARSENAL,CHARLTON,H,2007-01-02,10.0,4.0
ASTONVILLA,CHELSEA,D,2007-01-02,1.0,9.0
BLACKBURN,ARSENAL,A,2007-01-13,9.0,12.0
BOLTON,MANCITY,D,2007-01-13,10.0,10.0
CHARLTON,MIDDLESBROUGH,A,2007-01-13,4.0,10.0
CHELSEA,WIGAN,H,2007-01-13,9.0,0.0
MANUNITED,ASTONVILLA,H,2007-01-13,13.0,1.0
SHEFFIELDUNITED,PORTSMOUTH,D,2007-01-13,4.0,8.0
WATFORD,LIVERPOOL,A,2007-01-13,1.0,12.0
WESTHAM,FULHAM,D,2007-01-13,2.0,5.0
EVERTON,READING,D,2007-01-14,8.0,5.0
TOTTENHAM,NEWCASTLE,A,2007-01-14,4.0,7.0
ASTONVILLA,WATFORD,H,2007-01-20,4.0,1.0
FULHAM,TOTTENHAM,D,2007-01-20,5.0,5.0
LIVERPOOL,CHELSEA,H,2007-01-20,12.0,6.0
MANCITY,BLACKBURN,A,2007-01-20,10.0,12.0
MIDDLESBROUGH,BOLTON,H,2007-01-20,10.0,7.0
NEWCASTLE,WESTHAM,D,2007-01-20,5.0,2.0
PORTSMOUTH,CHARLTON,A,2007-01-20,5.0,7.0
READING,SHEFFIELDUNITED,H,2007-01-20,8.0,4.0
ARSENAL,MANUNITED,H,2007-01-21,12.0,10.0
WIGAN,EVERTON,A,2007-01-21,0.0,8.0
WATFORD,BLACKBURN,H,2007-01-23,4.0,9.0
PORTSMOUTH,MIDDLESBROUGH,D,2007-01-30,3.0,10.0
READING,WIGAN,H,2007-01-30,10.0,0.0
SHEFFIELDUNITED,FULHAM,H,2007-01-30,7.0,4.0
WESTHAM,LIVERPOOL,A,2007-01-30,2.0,15.0
BOLTON,CHARLTON,D,2007-01-31,5.0,7.0
CHELSEA,BLACKBURN,H,2007-01-31,8.0,6.0
MANUNITED,WATFORD,H,2007-01-31,10.0,4.0
NEWCASTLE,ASTONVILLA,H,2007-01-31,8.0,4.0
ASTONVILLA,WESTHAM,H,2007-02-03,7.0,2.0
BLACKBURN,SHEFFIELDUNITED,H,2007-02-03,6.0,4.0
CHARLTON,CHELSEA,A,2007-02-03,4.0,10.0
FULHAM,NEWCASTLE,H,2007-02-03,6.0,8.0
LIVERPOOL,EVERTON,D,2007-02-03,13.0,8.0
MANCITY,READING,A,2007-02-03,7.0,13.0
MIDDLESBROUGH,ARSENAL,D,2007-02-03,11.0,10.0
WATFORD,BOLTON,A,2007-02-03,3.0,5.0
WIGAN,PORTSMOUTH,H,2007-02-03,3.0,3.0
TOTTENHAM,MANUNITED,A,2007-02-04,2.0,10.0
CHELSEA,MIDDLESBROUGH,H,2007-02-10,12.0,8.0
EVERTON,BLACKBURN,H,2007-02-10,8.0,6.0
MANUNITED,CHARLTON,H,2007-02-10,12.0,4.0
NEWCASTLE,LIVERPOOL,H,2007-02-10,10.0,10.0
PORTSMOUTH,MANCITY,H,2007-02-10,5.0,4.0
READING,ASTONVILLA,H,2007-02-10,13.0,6.0
SHEFFIELDUNITED,TOTTENHAM,H,2007-02-10,7.0,2.0
WESTHAM,WATFORD,A,2007-02-10,2.0,6.0
ARSENAL,WIGAN,H,2007-02-11,13.0,3.0
BOLTON,FULHAM,H,2007-02-11,8.0,5.0
EVERTON,TOTTENHAM,A,2007-02-21,8.0,4.0
WATFORD,WIGAN,D,2007-02-21,7.0,4.0
CHARLTON,WESTHAM,H,2007-02-24,7.0,1.0
FULHAM,MANUNITED,A,2007-02-24,4.0,12.0
LIVERPOOL,SHEFFIELDUNITED,H,2007-02-24,10.0,6.0
MIDDLESBROUGH,READING,H,2007-02-24,8.0,12.0
WATFORD,EVERTON,A,2007-02-24,4.0,10.0
BLACKBURN,PORTSMOUTH,H,2007-02-25,6.0,4.0
TOTTENHAM,BOLTON,H,2007-02-25,7.0,7.0
WIGAN,NEWCASTLE,H,2007-02-25,7.0,7.0
ARSENAL,READING,H,2007-03-03,13.0,9.0
FULHAM,ASTONVILLA,D,2007-03-03,4.0,7.0
LIVERPOOL,MANUNITED,A,2007-03-03,7.0,15.0
MANCITY,WIGAN,A,2007-03-03,1.0,10.0
NEWCASTLE,MIDDLESBROUGH,D,2007-03-03,7.0,6.0
PORTSMOUTH,CHELSEA,A,2007-03-03,4.0,12.0
SHEFFIELDUNITED,EVERTON,D,2007-03-03,7.0,8.0
WATFORD,CHARLTON,D,2007-03-03,5.0,5.0
BOLTON,BLACKBURN,A,2007-03-04,7.0,9.0
WESTHAM,TOTTENHAM,A,2007-03-04,0.0,9.0
ASTONVILLA,ARSENAL,A,2007-03-14,4.0,13.0
MANCITY,CHELSEA,A,2007-03-14,0.0,15.0
BLACKBURN,WESTHAM,A,2007-03-17,9.0,3.0
CHELSEA,SHEFFIELDUNITED,H,2007-03-17,15.0,4.0
MANUNITED,BOLTON,H,2007-03-17,15.0,6.0
MIDDLESBROUGH,MANCITY,A,2007-03-17,5.0,3.0
READING,PORTSMOUTH,D,2007-03-17,7.0,4.0
TOTTENHAM,WATFORD,H,2007-03-17,12.0,5.0
WIGAN,FULHAM,D,2007-03-17,8.0,5.0
ASTONVILLA,LIVERPOOL,D,2007-03-18,5.0,5.0
CHARLTON,NEWCASTLE,H,2007-03-18,7.0,4.0
EVERTON,ARSENAL,H,2007-03-18,10.0,10.0
BOLTON,SHEFFIELDUNITED,H,2007-03-31,6.0,4.0
CHARLTON,WIGAN,H,2007-03-31,10.0,8.0
FULHAM,PORTSMOUTH,D,2007-03-31,3.0,5.0
LIVERPOOL,ARSENAL,H,2007-03-31,7.0,9.0
MANUNITED,BLACKBURN,H,2007-03-31,15.0,6.0
NEWCASTLE,MANCITY,A,2007-03-31,4.0,6.0
WATFORD,CHELSEA,A,2007-03-31,2.0,15.0
WESTHAM,MIDDLESBROUGH,H,2007-03-31,6.0,4.0
TOTTENHAM,READING,H,2007-04-01,15.0,4.0
ASTONVILLA,EVERTON,D,2007-04-02,3.0,8.0
EVERTON,FULHAM,H,2007-04-06,11.0,3.0
MANCITY,CHARLTON,D,2007-04-06,7.0,11.0
ARSENAL,WESTHAM,A,2007-04-07,6.0,9.0
BLACKBURN,ASTONVILLA,A,2007-04-07,6.0,6.0
CHELSEA,TOTTENHAM,H,2007-04-07,15.0,12.0
MIDDLESBROUGH,WATFORD,H,2007-04-07,7.0,1.0
PORTSMOUTH,MANUNITED,H,2007-04-07,5.0,12.0
READING,LIVERPOOL,A,2007-04-07,1.0,10.0
SHEFFIELDUNITED,NEWCASTLE,A,2007-04-07,1.0,4.0
WIGAN,BOLTON,A,2007-04-07,7.0,6.0
ASTONVILLA,WIGAN,D,2007-04-09,6.0,5.0
BOLTON,EVERTON,D,2007-04-09,7.0,9.0
CHARLTON,READING,D,2007-04-09,9.0,2.0
FULHAM,MANCITY,A,2007-04-09,3.0,10.0
NEWCASTLE,ARSENAL,D,2007-04-09,5.0,4.0
WATFORD,PORTSMOUTH,H,2007-04-09,4.0,5.0
ARSENAL,BOLTON,H,2007-04-14,4.0,7.0
MANCITY,LIVERPOOL,D,2007-04-14,11.0,8.0
MIDDLESBROUGH,ASTONVILLA,A,2007-04-14,4.0,9.0
PORTSMOUTH,NEWCASTLE,H,2007-04-14,8.0,4.0
READING,FULHAM,H,2007-04-14,5.0,2.0
SHEFFIELDUNITED,WESTHAM,H,2007-04-14,4.0,9.0
EVERTON,CHARLTON,H,2007-04-15,11.0,8.0
WIGAN,TOTTENHAM,D,2007-04-15,3.0,10.0
ARSENAL,MANCITY,H,2007-04-17,7.0,8.0
MANUNITED,SHEFFIELDUNITED,H,2007-04-17,12.0,3.0
BLACKBURN,WATFORD,H,2007-04-18,6.0,3.0
LIVERPOOL,MIDDLESBROUGH,H,2007-04-18,11.0,3.0
WESTHAM,CHELSEA,A,2007-04-18,9.0,15.0
BOLTON,READING,A,2007-04-21,7.0,7.0
CHARLTON,SHEFFIELDUNITED,D,2007-04-21,6.0,4.0
FULHAM,BLACKBURN,D,2007-04-21,2.0,4.0
LIVERPOOL,WIGAN,H,2007-04-21,13.0,2.0
MANUNITED,MIDDLESBROUGH,D,2007-04-21,10.0,4.0
TOTTENHAM,ARSENAL,D,2007-04-21,8.0,8.0
WATFORD,MANCITY,D,2007-04-21,4.0,6.0
WESTHAM,EVERTON,H,2007-04-21,9.0,8.0
ASTONVILLA,PORTSMOUTH,D,2007-04-22,9.0,8.0
NEWCASTLE,CHELSEA,D,2007-04-22,5.0,13.0
BLACKBURN,CHARLTON,H,2007-04-28,7.0,3.0
CHELSEA,BOLTON,D,2007-04-28,11.0,5.0
EVERTON,MANUNITED,A,2007-04-28,7.0,10.0
MANCITY,ASTONVILLA,A,2007-04-28,5.0,11.0
MIDDLESBROUGH,TOTTENHAM,A,2007-04-28,4.0,8.0
PORTSMOUTH,LIVERPOOL,H,2007-04-28,10.0,10.0
SHEFFIELDUNITED,WATFORD,H,2007-04-28,7.0,4.0
WIGAN,WESTHAM,A,2007-04-28,2.0,9.0
ARSENAL,FULHAM,H,2007-04-29,11.0,1.0
READING,NEWCASTLE,H,2007-04-30,10.0,5.0
ASTONVILLA,SHEFFIELDUNITED,H,2007-05-05,11.0,7.0
EVERTON,PORTSMOUTH,H,2007-05-05,7.0,7.0
FULHAM,LIVERPOOL,H,2007-05-05,4.0,7.0
MANCITY,MANUNITED,A,2007-05-05,2.0,10.0
NEWCASTLE,BLACKBURN,A,2007-05-05,2.0,10.0
READING,WATFORD,A,2007-05-05,10.0,7.0
WESTHAM,BOLTON,H,2007-05-05,9.0,2.0
WIGAN,MIDDLESBROUGH,A,2007-05-05,2.0,4.0
ARSENAL,CHELSEA,D,2007-05-06,11.0,9.0
CHARLTON,TOTTENHAM,A,2007-05-07,2.0,8.0
CHELSEA,MANUNITED,D,2007-05-09,7.0,11.0
TOTTENHAM,BLACKBURN,D,2007-05-10,9.0,11.0
BLACKBURN,READING,D,2007-05-13,9.0,10.0
BOLTON,ASTONVILLA,D,2007-05-13,2.0,11.0
CHELSEA,EVERTON,D,2007-05-13,5.0,7.0
LIVERPOOL,CHARLTON,D,2007-05-13,7.0,2.0
MANUNITED,WESTHAM,A,2007-05-13,8.0,12.0
MIDDLESBROUGH,FULHAM,H,2007-05-13,7.0,4.0
PORTSMOUTH,ARSENAL,D,2007-05-13,8.0,9.0
SHEFFIELDUNITED,WIGAN,A,2007-05-13,4.0,4.0
TOTTENHAM,MANCITY,H,2007-05-13,11.0,1.0
WATFORD,NEWCASTLE,D,2007-05-13,5.0,2.0
ASTONVILLA,LIVERPOOL,A,2007-08-11,8.0,7.0
BOLTON,NEWCASTLE,A,2007-08-11,2.0,5.0
DERBY,PORTSMOUTH,D,2007-08-11,2.0,6.0
EVERTON,WIGAN,H,2007-08-11,7.0,3.0
MIDDLESBROUGH,BLACKBURN,A,2007-08-11,7.0,11.0
SUNDERLAND,TOTTENHAM,H,2007-08-11,6.0,10.0
WESTHAM,MANCITY,A,2007-08-11,12.0,4.0
ARSENAL,FULHAM,H,2007-08-12,9.0,4.0
CHELSEA,BIRMINGHAM,H,2007-08-12,7.0,5.0
MANUNITED,READING,D,2007-08-12,8.0,8.0
TOTTENHAM,EVERTON,A,2007-08-14,7.0,10.0
BIRMINGHAM,SUNDERLAND,D,2007-08-15,3.0,7.0
FULHAM,BOLTON,H,2007-08-15,6.0,2.0
MANCITY,DERBY,H,2007-08-15,6.0,2.0
PORTSMOUTH,MANUNITED,D,2007-08-15,6.0,6.0
READING,CHELSEA,A,2007-08-15,5.0,9.0
WIGAN,MIDDLESBROUGH,H,2007-08-15,6.0,6.0
BIRMINGHAM,WESTHAM,A,2007-08-18,2.0,12.0
FULHAM,MIDDLESBROUGH,A,2007-08-18,6.0,9.0
NEWCASTLE,ASTONVILLA,D,2007-08-18,5.0,8.0
PORTSMOUTH,BOLTON,H,2007-08-18,6.0,1.0
READING,EVERTON,H,2007-08-18,5.0,10.0
TOTTENHAM,DERBY,H,2007-08-18,7.0,2.0
WIGAN,SUNDERLAND,H,2007-08-18,9.0,7.0
BLACKBURN,ARSENAL,D,2007-08-19,9.0,9.0
LIVERPOOL,CHELSEA,D,2007-08-19,5.0,9.0
MANCITY,MANUNITED,H,2007-08-19,9.0,3.0
ARSENAL,MANCITY,H,2007-08-25,9.0,9.0
ASTONVILLA,FULHAM,H,2007-08-25,8.0,3.0
BOLTON,READING,H,2007-08-25,4.0,5.0
CHELSEA,PORTSMOUTH,H,2007-08-25,11.0,6.0
DERBY,BIRMINGHAM,A,2007-08-25,2.0,4.0
EVERTON,BLACKBURN,D,2007-08-25,8.0,7.0
SUNDERLAND,LIVERPOOL,A,2007-08-25,4.0,8.0
WESTHAM,WIGAN,D,2007-08-25,10.0,10.0
MANUNITED,TOTTENHAM,H,2007-08-26,5.0,6.0
MIDDLESBROUGH,NEWCASTLE,D,2007-08-26,7.0,6.0
BOLTON,EVERTON,A,2007-09-01,3.0,10.0
FULHAM,TOTTENHAM,D,2007-09-01,4.0,4.0
LIVERPOOL,DERBY,H,2007-09-01,11.0,1.0
MANUNITED,SUNDERLAND,H,2007-09-01,8.0,4.0
MIDDLESBROUGH,BIRMINGHAM,H,2007-09-01,7.0,4.0
NEWCASTLE,WIGAN,H,2007-09-01,9.0,7.0
READING,WESTHAM,A,2007-09-01,4.0,10.0
ARSENAL,PORTSMOUTH,H,2007-09-02,11.0,5.0
ASTONVILLA,CHELSEA,H,2007-09-02,8.0,10.0
BLACKBURN,MANCITY,H,2007-09-02,9.0,9.0
BIRMINGHAM,BOLTON,H,2007-09-15,7.0,3.0
CHELSEA,BLACKBURN,D,2007-09-15,8.0,9.0
EVERTON,MANUNITED,A,2007-09-15,7.0,10.0
PORTSMOUTH,LIVERPOOL,D,2007-09-15,5.0,11.0
SUNDERLAND,READING,H,2007-09-15,4.0,3.0
TOTTENHAM,ARSENAL,A,2007-09-15,4.0,13.0
WESTHAM,MIDDLESBROUGH,H,2007-09-15,10.0,7.0
WIGAN,FULHAM,D,2007-09-15,8.0,5.0
MANCITY,ASTONVILLA,H,2007-09-16,9.0,7.0
DERBY,NEWCASTLE,H,2007-09-17,3.0,8.0
ARSENAL,DERBY,H,2007-09-22,13.0,3.0
FULHAM,MANCITY,D,2007-09-22,3.0,7.0
LIVERPOOL,BIRMINGHAM,D,2007-09-22,9.0,7.0
MIDDLESBROUGH,SUNDERLAND,D,2007-09-22,8.0,4.0
READING,WIGAN,H,2007-09-22,6.0,5.0
ASTONVILLA,EVERTON,H,2007-09-23,10.0,4.0
BLACKBURN,PORTSMOUTH,A,2007-09-23,6.0,7.0
BOLTON,TOTTENHAM,D,2007-09-23,4.0,5.0
MANUNITED,CHELSEA,H,2007-09-23,12.0,5.0
NEWCASTLE,WESTHAM,H,2007-09-23,8.0,10.0
BIRMINGHAM,MANUNITED,A,2007-09-29,7.0,15.0
CHELSEA,FULHAM,D,2007-09-29,5.0,4.0
DERBY,BOLTON,D,2007-09-29,4.0,5.0
MANCITY,NEWCASTLE,H,2007-09-29,7.0,7.0
PORTSMOUTH,READING,H,2007-09-29,7.0,3.0
SUNDERLAND,BLACKBURN,A,2007-09-29,4.0,8.0
WESTHAM,ARSENAL,A,2007-09-29,7.0,15.0
WIGAN,LIVERPOOL,A,2007-09-29,2.0,11.0
EVERTON,MIDDLESBROUGH,H,2007-09-30,7.0,5.0
TOTTENHAM,ASTONVILLA,D,2007-10-01,3.0,10.0
ASTONVILLA,WESTHAM,H,2007-10-06,10.0,6.0
MANUNITED,WIGAN,H,2007-10-06,15.0,1.0
ARSENAL,SUNDERLAND,H,2007-10-07,15.0,4.0
BLACKBURN,BIRMINGHAM,H,2007-10-07,10.0,4.0
BOLTON,CHELSEA,A,2007-10-07,2.0,5.0
FULHAM,PORTSMOUTH,A,2007-10-07,4.0,10.0
LIVERPOOL,TOTTENHAM,D,2007-10-07,9.0,4.0
MANCITY,MIDDLESBROUGH,H,2007-10-07,10.0,4.0
NEWCASTLE,EVERTON,H,2007-10-07,9.0,6.0
READING,DERBY,H,2007-10-07,6.0,4.0
ARSENAL,BOLTON,H,2007-10-20,15.0,2.0
ASTONVILLA,MANUNITED,A,2007-10-20,7.0,15.0
BLACKBURN,READING,H,2007-10-20,10.0,6.0
EVERTON,LIVERPOOL,A,2007-10-20,3.0,9.0
FULHAM,DERBY,D,2007-10-20,4.0,5.0
MANCITY,BIRMINGHAM,H,2007-10-20,13.0,4.0
MIDDLESBROUGH,CHELSEA,A,2007-10-20,1.0,8.0
WIGAN,PORTSMOUTH,A,2007-10-20,1.0,13.0
WESTHAM,SUNDERLAND,H,2007-10-21,6.0,4.0
NEWCASTLE,TOTTENHAM,H,2007-10-22,9.0,3.0
BIRMINGHAM,WIGAN,H,2007-10-27,4.0,0.0
CHELSEA,MANCITY,H,2007-10-27,10.0,10.0
MANUNITED,MIDDLESBROUGH,H,2007-10-27,15.0,1.0
PORTSMOUTH,WESTHAM,D,2007-10-27,13.0,4.0
READING,NEWCASTLE,H,2007-10-27,9.0,9.0
SUNDERLAND,FULHAM,D,2007-10-27,2.0,4.0
BOLTON,ASTONVILLA,D,2007-10-28,3.0,8.0
DERBY,EVERTON,A,2007-10-28,2.0,6.0
LIVERPOOL,ARSENAL,D,2007-10-28,9.0,13.0
TOTTENHAM,BLACKBURN,A,2007-10-28,3.0,12.0
ARSENAL,MANUNITED,D,2007-11-03,11.0,13.0
ASTONVILLA,DERBY,H,2007-11-03,8.0,2.0
